0.0000479697
0.0001050170
0.0001225040
0.0003088680
0.0003380420
0.0005403480
0.0007401810
0.0007913280
0.0011394900
0.0013071600
0.0015007500
0.0017364000
0.0020832500
0.0022296400
0.0024756600
0.0026949300
0.0028927100
0.0030352400
0.0031575000
0.0034818000
0.0036842400
0.0042335600
0.0043439200
0.0046500900
0.0047633900
0.0052825900
0.0053889600
0.0058270100
