0.0013560600,0.0011451100,0.0012213100,0.0012113800,0.0011696900,0.0011432100,0.0011273300,0.0010943200,0.0010830400,0.0010952900,0.0010475200,0.0010210500,0.0010310500,0.0010414900,0.0010287200,0.0010146700,0.0010288400,0.0010455000,0.0010435700,0.0010389800
0.0017159400,0.0013790600,0.0014313100,0.0014169400,0.0013813500,0.0013706900,0.0013671500,0.0013463800,0.0013253100,0.0013269400,0.0012738000,0.0012500200,0.0012520700,0.0012588400,0.0012451300,0.0012402500,0.0012507900,0.0012699400,0.0012772100,0.0012708900
0.0016912800,0.0014601500,0.0014993800,0.0014786800,0.0014788100,0.0014631300,0.0014454500,0.0014377500,0.0014238000,0.0014343100,0.0013919300,0.0013666300,0.0013721500,0.0013744900,0.0013631800,0.0013472000,0.0013587000,0.0013748500,0.0013750300,0.0013711900
0.0017911500,0.0014794300,0.0015292100,0.0015143800,0.0015027000,0.0014938200,0.0014816800,0.0014652000,0.0014365500,0.0014506100,0.0013985100,0.0013717300,0.0013725400,0.0013829500,0.0013596200,0.0013478000,0.0013594500,0.0013799500,0.0013951200,0.0013916700
0.0018268400,0.0015067600,0.0015357700,0.0015323700,0.0015426300,0.0015206300,0.0014899100,0.0014812300,0.0014504700,0.0014680500,0.0014218000,0.0013964100,0.0014039500,0.0014124100,0.0013912900,0.0013769700,0.0013875300,0.0014093400,0.0014205200,0.0014182700
0.0018721400,0.0015621100,0.0015731000,0.0015613600,0.0015446300,0.0015167000,0.0014970400,0.0014925000,0.0014693800,0.0014771900,0.0014346000,0.0014073000,0.0014133600,0.0014195100,0.0014027100,0.0013893600,0.0013975800,0.0014157100,0.0014196300,0.0014154800
0.0019562600,0.0015721900,0.0015771700,0.0015370000,0.0015983000,0.0015743000,0.0015432300,0.0015366600,0.0015064100,0.0015147200,0.0014699200,0.0014390200,0.0014382200,0.0014402600,0.0014144100,0.0014039800,0.0014136400,0.0014310300,0.0014421400,0.0014412200
0.0020000000,0.0016198400,0.0015974600,0.0015896500,0.0015720500,0.0015524800,0.0015309700,0.0015209100,0.0014986800,0.0015096800,0.0014652500,0.0014394200,0.0014395700,0.0014441200,0.0014125600,0.0013995400,0.0014066300,0.0014253500,0.0014491300,0.0014456000
0.0020093400,0.0016502300,0.0016433000,0.0016172400,0.0015810000,0.0015588900,0.0015421000,0.0015385900,0.0015056400,0.0015126300,0.0014650500,0.0014379400,0.0014388800,0.0014447900,0.0014279600,0.0014145800,0.0014226400,0.0014410100,0.0014499700,0.0014445600
0.0021116700,0.0016099300,0.0015971700,0.0015712400,0.0016215900,0.0015913600,0.0015544000,0.0015552700,0.0015221700,0.0015290300,0.0014800300,0.0014515100,0.0014523600,0.0014647600,0.0014396300,0.0014262700,0.0014331000,0.0014521400,0.0014611600,0.0014584300
0.0021666900,0.0016768300,0.0016243900,0.0016197500,0.0016429600,0.0016001400,0.0015696900,0.0015607600,0.0015227900,0.0015295700,0.0014820700,0.0014528100,0.0014490800,0.0014550800,0.0014355600,0.0014239400,0.0014308300,0.0014478100,0.0014526700,0.0014496200
0.0021261800,0.0016895800,0.0016610100,0.0016326100,0.0016287800,0.0015908200,0.0015523800,0.0015531400,0.0015198500,0.0015265100,0.0014822400,0.0014516500,0.0014556000,0.0014598800,0.0014347800,0.0014219000,0.0014324300,0.0014505200,0.0014588700,0.0014532900
0.0021426600,0.0016997200,0.0016642800,0.0016374000,0.0016405500,0.0016077700,0.0015722800,0.0015665800,0.0015310500,0.0015348500,0.0014873700,0.0014577100,0.0014577300,0.0014643300,0.0014426600,0.0014293800,0.0014355500,0.0014539600,0.0014657900,0.0014630400
0.0022855900,0.0016951500,0.0016661600,0.0016793500,0.0016510700,0.0016143200,0.0015737700,0.0015752900,0.0015429800,0.0015472600,0.0014997400,0.0014707000,0.0014685800,0.0014734600,0.0014450500,0.0014312900,0.0014372900,0.0014558800,0.0014689500,0.0014657500
0.0021652300,0.0017137500,0.0016745400,0.0016609000,0.0016455000,0.0016081300,0.0015773500,0.0015676600,0.0015373100,0.0015405400,0.0014955400,0.0014640900,0.0014648400,0.0014699300,0.0014510200,0.0014383900,0.0014461800,0.0014640400,0.0014733900,0.0014691900
0.0022941200,0.0017690800,0.0016914400,0.0016692900,0.0016617700,0.0016208500,0.0015923800,0.0015844800,0.0015565000,0.0015570000,0.0015077200,0.0014815200,0.0014788500,0.0014861000,0.0014529700,0.0014375200,0.0014421300,0.0014602500,0.0014812300,0.0014764000
0.0023124100,0.0017369500,0.0017174600,0.0016727600,0.0016619900,0.0016219200,0.0015837400,0.0015835400,0.0015499000,0.0015517500,0.0014990800,0.0014692600,0.0014680600,0.0014743700,0.0014521300,0.0014402300,0.0014483200,0.0014668600,0.0014702600,0.0014673100
0.0023047000,0.0018082800,0.0017075900,0.0016908000,0.0016941900,0.0016459500,0.0016020600,0.0015984800,0.0015541400,0.0015570000,0.0015101000,0.0014833900,0.0014811300,0.0014837700,0.0014580200,0.0014444800,0.0014494300,0.0014647900,0.0014751700,0.0014696400
0.0024170600,0.0018184900,0.0017492900,0.0016895200,0.0016760700,0.0016334900,0.0016051900,0.0016019400,0.0015670200,0.0015686300,0.0015187500,0.0014840000,0.0014814200,0.0014859300,0.0014673400,0.0014529800,0.0014570700,0.0014734900,0.0014800300,0.0014752000
0.0025022700,0.0018006000,0.0017099800,0.0016803900,0.0017037100,0.0016507700,0.0015866500,0.0015843200,0.0015474200,0.0015530200,0.0015041700,0.0014736900,0.0014736900,0.0014862400,0.0014604000,0.0014471300,0.0014530900,0.0014703600,0.0014802100,0.0014749500
