16.6640517182
5.5430785299
19.3781100790
10.6490138127
25.6444068422
26.9754277918
18.0785103083
21.0017341685
27.6201789101
30.4013659751
38.7298945002
36.1584348179
23.6071349993
47.5725368771
33.3925291940
33.9159849059
59.8594828325
55.7310854669
94.0231253600
38.1381019946
