149.1358067509
188.0948719105
266.2639265873
435.7597974888
457.5744573448
362.7291639146
432.8626455434
458.2837961332
597.5411579016
747.3355449833
576.0852234095
717.3941510258
783.0863290246
935.0149033948
1056.9115978930
923.7049241138
1077.3004032772
1150.5376315073
1061.7151315698
1115.1422358551
