1.6145194353,1.4180023849,3.5254789550,3.1811679681,3.8597885173,2.7840233813,5.5575551025,4.3460064276,3.9844463490,3.9774011006,3.8480116851,4.5123254568,6.1526791293,7.7540485453,4.3231999971,4.2938136984,4.6353692325,7.8788031198,8.2669292585,8.9663589528
1.4265432347,1.2739126542,1.6999270573,2.6448376933,2.0771362976,1.5218663236,2.5513923797,2.8642918603,2.8860307074,2.9273312836,2.3505107604,2.8800440448,3.4276602619,3.6440502968,3.2997384143,3.4317947521,3.8245675145,5.3491148381,4.4565508198,5.3512788799
1.6013686191,1.1941998727,1.5541459815,1.6253877789,1.6210790175,1.6366946878,2.2157004864,2.1474549433,2.3492783153,2.2056273542,1.9748551970,2.4512749207,2.5673438958,2.7229846439,2.6495527455,3.0051122726,2.6297053075,3.7812315738,4.4316376048,3.6772008774
1.2548405908,1.3219824786,1.1508089373,1.7421596798,1.3737505874,1.2643047413,1.4898526500,1.7225075909,1.9610673426,1.6203626449,1.6151560596,1.8902275366,2.0347830761,2.1031378989,2.2275770347,2.3458230671,2.5392260026,3.3047743219,3.1732876285,2.9628084294
1.4021989464,1.1864894304,1.1251528686,1.4789862743,1.2325609619,1.2960097368,1.5518490024,1.3529423173,1.3636802107,1.4690258448,1.5597671362,1.6324311859,1.9310948917,1.7950965765,1.8803570828,2.1942781405,1.9193598214,2.6703693262,3.1216944685,2.7737205108
1.3316631075,1.3459182290,1.3525838417,1.3244928796,1.2797908426,1.1561297528,1.3839003106,1.2267105554,1.3217677593,1.4593833275,1.3505880734,1.4096196938,1.6271246721,1.7065485802,1.8786515795,2.0433013341,1.8159684656,2.8383621334,2.6266299970,2.7413631315
1.2722064903,1.3746870303,1.2576414080,1.5444352861,1.3234070644,1.3109934447,1.3187916337,1.1201141341,1.2002902041,1.3025109110,1.3787819778,1.5540048500,1.9256832654,1.6147067768,1.7290357969,1.8378412931,1.7373447198,2.2936004032,2.3103965053,2.3125187725
1.2672516913,1.1913150317,1.3487796872,1.3694317754,1.2000428578,1.1761118229,1.3277774033,1.3646757442,1.5379229353,1.4705040844,1.4274667555,1.6114492733,1.8250492460,1.5998489997,1.6488833978,1.6559626529,1.7318596588,2.4607126346,2.0045576363,2.4384513872
1.2734523500,1.2362600372,1.1383861881,1.4224096574,1.1908676159,1.2237702414,1.4476966021,1.4087074853,1.2556396483,1.3156538605,1.4029696451,1.5245255390,1.8056012841,1.5919411785,1.5847163483,1.5359357545,1.4887598998,2.1741426277,2.0814069464,2.0116814880
1.5257462247,1.1697568164,1.1623934431,1.3668984787,1.1540131257,1.1359680128,1.1554883005,1.1401689094,1.3067082717,1.3014374103,1.3625911168,1.4849464324,1.4956073764,1.4588449312,1.5479096702,1.7210054940,1.6770304772,2.2047823666,2.0571838643,2.1329108250
1.1469973023,1.0288529494,1.1318404582,1.3841510263,1.3226390855,1.1347324110,1.3030847166,1.3043104686,1.2891442449,1.3128400995,1.2802731571,1.5477573815,1.4463051467,1.5114422845,1.3489510838,1.4605285625,1.4905058824,1.8938723193,1.9577126907,2.0832779539
1.3057162252,1.1042595948,1.2100147475,1.3167870452,1.2310129141,1.1780884007,1.1393231572,1.2180959819,1.2755871055,1.1817931245,1.2062450288,1.2598690256,1.3710112607,1.2793374200,1.3368906153,1.5147096075,1.4659437849,1.8486089358,1.8652693354,1.9035931128
1.3612605073,1.1287520282,1.1808519865,1.3536814390,1.1105184522,1.0660297627,1.1002914501,1.0349404639,1.0492630571,1.1951700342,1.0753724038,1.1727312179,1.2963498148,1.2731870074,1.1825056649,1.4889976271,1.4764141031,1.9003955360,1.7552799494,1.8905002884
1.2767486355,1.0536853935,1.1434713620,1.2223736521,1.1607896065,1.0764957336,1.1256490949,1.2057861225,1.2044675580,1.3782568005,1.4591257691,1.4191092142,1.3855879050,1.2124998267,1.2191070250,1.4253358943,1.3598022083,1.6693856434,1.7067587830,1.7230708494
1.4121808236,0.9761250074,1.0510598611,1.2457191835,1.1340419583,1.1125586494,0.9975674901,1.0564860251,1.0532387545,1.0274173823,1.0740812651,1.1864141072,1.4057473211,1.4171394605,1.3254962310,1.3795448129,1.3128281074,1.7287464214,1.7169472529,1.6995537395
1.2988869205,1.1257706784,1.1265651536,1.2450551228,1.1802474329,1.0606017799,1.1611495651,1.1044902925,1.0930334033,1.2505621370,1.1221857482,1.3104647604,1.2268545258,1.2133413695,1.3078267528,1.4045568664,1.4274404667,1.7990149953,1.6772599090,1.8496857090
1.4373363027,1.0129174421,1.1409871651,1.1441052809,1.1545182657,1.1629236129,1.1140277313,1.0865107775,1.1429296431,1.0973066012,1.1527584250,1.3182598912,1.5022494013,1.4265677561,1.1724095080,1.2678901262,1.3755480695,1.6969976050,1.5154814274,1.6498069027
1.3706800559,1.0065649139,1.0410561594,1.1977227435,1.1791575976,1.0959016206,1.1483032224,0.9408434406,1.0049166189,1.1644692274,1.0680711772,1.1629459933,1.3667766490,1.2557577514,1.2449472032,1.4681959177,1.4524392933,1.8308270954,1.6752087794,1.6834487037
1.3515895442,1.0107957894,1.2135652162,1.3311276079,1.1445947285,1.0849426687,1.0359106618,1.0710382753,1.1466632032,1.2185000870,1.2163122587,1.2905886545,1.2161334680,1.2257213971,1.2159793736,1.3256057494,1.3125057972,1.6199785937,1.5028015413,1.5752314958
1.2918214313,1.0434403745,1.0584004801,1.1459774610,1.1655470178,1.0475670571,0.9917256125,1.1221469757,1.0810933066,1.0950470214,1.1374652514,1.1892605434,1.3650185217,1.4773021560,1.2812295722,1.5010125159,1.5000958149,1.8707930642,1.8604628027,1.7135536844
