-25	0.00814357
-24.9688	-0.00256713
-24.9375	-0.0047554
-24.9062	-0.00472824
-24.875	-0.00482661
-24.8438	-0.00482019
-24.8125	-0.00487507
-24.7812	-0.00494466
-24.75	-0.00479678
-24.7188	-0.0046696
-24.6875	-0.00486187
-24.6562	-0.00490756
-24.625	-0.00493658
-24.5938	-0.00520339
-24.5625	-0.00535936
-24.5312	-0.00508582
-24.5	-0.00496494
-24.4688	-0.00484285
-24.4375	-0.00479118
-24.4062	-0.00497081
-24.375	-0.00477718
-24.3438	-0.0050706
-24.3125	-0.00474238
-24.2812	-0.00482077
-24.25	-0.00512194
-24.2188	-0.00537668
-24.1875	-0.00565018
-24.1562	-0.0054958
-24.125	-0.0054975
-24.0938	-0.00512108
-24.0625	-0.00494069
-24.0312	-0.00526575
-24	-0.00503568
-23.9688	-0.00490575
-23.9375	-0.00481541
-23.9062	-0.00517729
-23.875	-0.00475126
-23.8438	-0.00472927
-23.8125	-0.00466495
-23.7812	-0.00487457
-23.75	-0.00479288
-23.7188	-0.00480908
-23.6875	-0.004456
-23.6562	-0.00449532
-23.625	-0.00396473
-23.5938	-0.0036754
-23.5625	-0.00381039
-23.5312	-0.00352889
-23.5	-0.00309929
-23.4688	-0.00311618
-23.4375	-0.00312824
-23.4062	-0.00283144
-23.375	-0.0025363
-23.3438	-0.00225199
-23.3125	-0.00236388
-23.2812	-0.00235335
-23.25	-0.00213099
-23.2188	-0.00199789
-23.1875	-0.0024021
-23.1562	-0.00268056
-23.125	-0.00275454
-23.0938	-0.00245524
-23.0625	-0.00249207
-23.0312	-0.00252273
-23	-0.00215854
-22.9688	-0.00182445
-22.9375	-0.00231582
-22.9062	-0.00208995
-22.875	-0.00221342
-22.8438	-0.00225946
-22.8125	-0.00206383
-22.7812	-0.0016848
-22.75	-0.00176197
-22.7188	-0.00168739
-22.6875	-0.00145484
-22.6562	-0.00155837
-22.625	-0.00173893
-22.5938	-0.00192098
-22.5625	-0.0022054
-22.5312	-0.00259908
-22.5	-0.00258471
-22.4688	-0.00251633
-22.4375	-0.00256447
-22.4062	-0.00277758
-22.375	-0.00286821
-22.3438	-0.00272094
-22.3125	-0.00270406
-22.2812	-0.0028318
-22.25	-0.0026021
-22.2188	-0.00279624
-22.1875	-0.00314116
-22.1562	-0.00302581
-22.125	-0.00270371
-22.0938	-0.00239191
-22.0625	-0.00279735
-22.0312	-0.00308166
-22	-0.00322797
-21.9688	-0.0031646
-21.9375	-0.00311704
-21.9062	-0.00277118
-21.875	-0.00307941
-21.8438	-0.00288627
-21.8125	-0.00299659
-21.7812	-0.0030628
-21.75	-0.00321789
-21.7188	-0.00336901
-21.6875	-0.00337076
-21.6562	-0.00322637
-21.625	-0.00343985
-21.5938	-0.00351274
-21.5625	-0.00377852
-21.5312	-0.00347218
-21.5	-0.00364869
-21.4688	-0.00332666
-21.4375	-0.00333102
-21.4062	-0.00367825
-21.375	-0.0040848
-21.3438	-0.00391585
-21.3125	-0.0038551
-21.2812	-0.00387091
-21.25	-0.00358943
-21.2188	-0.00344794
-21.1875	-0.0030642
-21.1562	-0.00308245
-21.125	-0.00322374
-21.0938	-0.00397531
-21.0625	-0.00393009
-21.0312	-0.00386195
-21	-0.00388451
-20.9688	-0.00418303
-20.9375	-0.00371252
-20.9062	-0.00357521
-20.875	-0.00354602
-20.8438	-0.0037679
-20.8125	-0.00383098
-20.7812	-0.00400173
-20.75	-0.00393062
-20.7188	-0.00382159
-20.6875	-0.00327399
-20.6562	-0.00351984
-20.625	-0.00403984
-20.5938	-0.0043439
-20.5625	-0.00492548
-20.5312	-0.00485495
-20.5	-0.00477592
-20.4688	-0.00486501
-20.4375	-0.00487517
-20.4062	-0.00473973
-20.375	-0.00465223
-20.3438	-0.0045545
-20.3125	-0.00435664
-20.2812	-0.00418701
-20.25	-0.00389569
-20.2188	-0.00374266
-20.1875	-0.003862
-20.1562	-0.00390739
-20.125	-0.00400277
-20.0938	-0.00427925
-20.0625	-0.00425809
-20.0312	-0.0042257
-20	-0.00397644
-19.9688	-0.00386625
-19.9375	-0.00357895
-19.9062	-0.00382857
-19.875	-0.0038275
-19.8438	-0.00375418
-19.8125	-0.00420382
-19.7812	-0.00396497
-19.75	-0.0035357
-19.7188	-0.00404653
-19.6875	-0.00421437
-19.6562	-0.00431229
-19.625	-0.00399433
-19.5938	-0.0037351
-19.5625	-0.00438984
-19.5312	-0.00436854
-19.5	-0.00462167
-19.4688	-0.00459353
-19.4375	-0.00476129
-19.4062	-0.00460525
-19.375	-0.00489404
-19.3438	-0.00464563
-19.3125	-0.00487008
-19.2812	-0.00483674
-19.25	-0.00499812
-19.2188	-0.00486122
-19.1875	-0.00504085
-19.1562	-0.00511591
-19.125	-0.00481688
-19.0938	-0.00444683
-19.0625	-0.004231
-19.0312	-0.00438352
-19	-0.0043435
-18.9688	-0.00410842
-18.9375	-0.00466265
-18.9062	-0.00471046
-18.875	-0.00471595
-18.8438	-0.00470788
-18.8125	-0.00470516
-18.7812	-0.00512423
-18.75	-0.00502972
-18.7188	-0.00492947
-18.6875	-0.00475296
-18.6562	-0.00478275
-18.625	-0.00444807
-18.5938	-0.00445816
-18.5625	-0.00489906
-18.5312	-0.00482876
-18.5	-0.00516716
-18.4688	-0.00475667
-18.4375	-0.00516292
-18.4062	-0.00476452
-18.375	-0.00436699
-18.3438	-0.00439433
-18.3125	-0.00405706
-18.2812	-0.00474746
-18.25	-0.00492113
-18.2188	-0.00527589
-18.1875	-0.00550692
-18.1562	-0.00526971
-18.125	-0.00515427
-18.0938	-0.00521718
-18.0625	-0.00549046
-18.0312	-0.00554499
-18	-0.00528121
-17.9688	-0.00484818
-17.9375	-0.00462799
-17.9062	-0.00482799
-17.875	-0.00469046
-17.8438	-0.00493045
-17.8125	-0.00516961
-17.7812	-0.00507164
-17.75	-0.00549237
-17.7188	-0.00570593
-17.6875	-0.00580371
-17.6562	-0.00589911
-17.625	-0.00617257
-17.5938	-0.00598527
-17.5625	-0.00600419
-17.5312	-0.00597451
-17.5	-0.00566566
-17.4688	-0.00532411
-17.4375	-0.00579407
-17.4062	-0.00577097
-17.375	-0.00583425
-17.3438	-0.00538783
-17.3125	-0.00510684
-17.2812	-0.0051473
-17.25	-0.00496293
-17.2188	-0.00492756
-17.1875	-0.00482563
-17.1562	-0.00454068
-17.125	-0.00468898
-17.0938	-0.00457882
-17.0625	-0.00452376
-17.0312	-0.00433604
-17	-0.00423846
-16.9688	-0.00426004
-16.9375	-0.00428476
-16.9062	-0.00418524
-16.875	-0.00386204
-16.8438	-0.00358999
-16.8125	-0.0039809
-16.7812	-0.00372041
-16.75	-0.0037528
-16.7188	-0.00413788
-16.6875	-0.00386288
-16.6562	-0.00377084
-16.625	-0.00400895
-16.5938	-0.00382295
-16.5625	-0.00355023
-16.5312	-0.0034907
-16.5	-0.00337751
-16.4688	-0.00335285
-16.4375	-0.00291991
-16.4062	-0.00310103
-16.375	-0.00316731
-16.3438	-0.00355376
-16.3125	-0.00386776
-16.2812	-0.00385637
-16.25	-0.00355674
-16.2188	-0.00371374
-16.1875	-0.00389824
-16.1562	-0.00382819
-16.125	-0.0034617
-16.0938	-0.00317301
-16.0625	-0.00315663
-16.0312	-0.00296845
-16	-0.00293391
-15.9688	-0.00303046
-15.9375	-0.00274306
-15.9062	-0.00274052
-15.875	-0.00259145
-15.8438	-0.00289278
-15.8125	-0.00287336
-15.7812	-0.00305192
-15.75	-0.00254441
-15.7188	-0.00224848
-15.6875	-0.00219373
-15.6562	-0.0022899
-15.625	-0.00206299
-15.5938	-0.00177437
-15.5625	-0.00184416
-15.5312	-0.00188019
-15.5	-0.00171033
-15.4688	-0.00142734
-15.4375	-0.00108782
-15.4062	-0.00110123
-15.375	-0.000680631
-15.3438	-0.000663495
-15.3125	-0.000757487
-15.2812	-0.000964797
-15.25	-0.000854295
-15.2188	-0.000881111
-15.1875	-0.000977924
-15.1562	-0.00109246
-15.125	-0.00114327
-15.0938	-0.00118172
-15.0625	-0.00113155
-15.0312	-0.00123944
-15	-0.00139794
-14.9688	-0.0012316
-14.9375	-0.00116447
-14.9062	-0.00134894
-14.875	-0.00138102
-14.8438	-0.00110096
-14.8125	-0.00142419
-14.7812	-0.0015233
-14.75	-0.00131212
-14.7188	-0.00141532
-14.6875	-0.00175365
-14.6562	-0.001853
-14.625	-0.00188128
-14.5938	-0.00200926
-14.5625	-0.001825
-14.5312	-0.00156628
-14.5	-0.00139728
-14.4688	-0.00158698
-14.4375	-0.00235439
-14.4062	-0.00226257
-14.375	-0.00179063
-14.3438	-0.00198001
-14.3125	-0.00209422
-14.2812	-0.00216148
-14.25	-0.00185366
-14.2188	-0.00149399
-14.1875	-0.0011217
-14.1562	-0.00116452
-14.125	-0.0013065
-14.0938	-0.00155606
-14.0625	-0.00171669
-14.0312	-0.00217584
-14	-0.00225877
-13.9688	-0.0024166
-13.9375	-0.00199826
-13.9062	-0.00217858
-13.875	-0.00211941
-13.8438	-0.00233908
-13.8125	-0.00288899
-13.7812	-0.00263519
-13.75	-0.00300151
-13.7188	-0.00287202
-13.6875	-0.00269627
-13.6562	-0.00231155
-13.625	-0.00224331
-13.5938	-0.0027521
-13.5625	-0.00321627
-13.5312	-0.00318344
-13.5	-0.00325253
-13.4688	-0.00301654
-13.4375	-0.00320255
-13.4062	-0.00391436
-13.375	-0.00386503
-13.3438	-0.00353098
-13.3125	-0.00391637
-13.2812	-0.00383887
-13.25	-0.00351872
-13.2188	-0.00338821
-13.1875	-0.00340291
-13.1562	-0.0032264
-13.125	-0.00329114
-13.0938	-0.00373496
-13.0625	-0.00391194
-13.0312	-0.00386667
-13	-0.0038488
-12.9688	-0.00355174
-12.9375	-0.00343747
-12.9062	-0.0031907
-12.875	-0.00291757
-12.8438	-0.00324374
-12.8125	-0.00321543
-12.7812	-0.00332291
-12.75	-0.00341167
-12.7188	-0.00318716
-12.6875	-0.00312062
-12.6562	-0.00379051
-12.625	-0.00373723
-12.5938	-0.00347802
-12.5625	-0.00344853
-12.5312	-0.00329051
-12.5	-0.00344649
-12.4688	-0.0029437
-12.4375	-0.00278941
-12.4062	-0.00283488
-12.375	-0.00283246
-12.3438	-0.00264673
-12.3125	-0.0027547
-12.2812	-0.00291748
-12.25	-0.00276326
-12.2188	-0.00312002
-12.1875	-0.0030882
-12.1562	-0.00292338
-12.125	-0.0029818
-12.0938	-0.00325277
-12.0625	-0.00331447
-12.0312	-0.00310449
-12	-0.00329666
-11.9688	-0.00334188
-11.9375	-0.00369046
-11.9062	-0.00384685
-11.875	-0.00359831
-11.8438	-0.00374691
-11.8125	-0.00429761
-11.7812	-0.00437761
-11.75	-0.0042683
-11.7188	-0.00415401
-11.6875	-0.00443538
-11.6562	-0.00443823
-11.625	-0.0045782
-11.5938	-0.00455461
-11.5625	-0.00474864
-11.5312	-0.00459814
-11.5	-0.00473652
-11.4688	-0.00475049
-11.4375	-0.00463955
-11.4062	-0.00479101
-11.375	-0.00472893
-11.3438	-0.00457499
-11.3125	-0.00533653
-11.2812	-0.00540403
-11.25	-0.0053208
-11.2188	-0.00534566
-11.1875	-0.0052954
-11.1562	-0.00512016
-11.125	-0.00478057
-11.0938	-0.00497918
-11.0625	-0.00478643
-11.0312	-0.0045622
-11	-0.00420055
-10.9688	-0.00387592
-10.9375	-0.00397929
-10.9062	-0.00418415
-10.875	-0.00386049
-10.8438	-0.00379825
-10.8125	-0.00355881
-10.7812	-0.00384454
-10.75	-0.00362295
-10.7188	-0.00328984
-10.6875	-0.00311287
-10.6562	-0.00343152
-10.625	-0.00372745
-10.5938	-0.00385748
-10.5625	-0.00389571
-10.5312	-0.00392948
-10.5	-0.00376414
-10.4688	-0.00359755
-10.4375	-0.00357927
-10.4062	-0.00386472
-10.375	-0.00354995
-10.3438	-0.00352907
-10.3125	-0.00320489
-10.2812	-0.00365064
-10.25	-0.0041762
-10.2188	-0.00433146
-10.1875	-0.0041771
-10.1562	-0.00405496
-10.125	-0.00420352
-10.0938	-0.00407882
-10.0625	-0.00417888
-10.0312	-0.00397777
-10	-0.00406828
-9.96875	-0.00432575
-9.9375	-0.00421303
-9.90625	-0.00448383
-9.875	-0.00454595
-9.84375	-0.00455111
-9.8125	-0.00440646
-9.78125	-0.00457448
-9.75	-0.00442021
-9.71875	-0.00453671
-9.6875	-0.00460317
-9.65625	-0.00433245
-9.625	-0.00411474
-9.59375	-0.00461881
-9.5625	-0.00438727
-9.53125	-0.00462056
-9.5	-0.004615
-9.46875	-0.00405593
-9.4375	-0.00390734
-9.40625	-0.00376399
-9.375	-0.00347042
-9.34375	-0.00348698
-9.3125	-0.00356604
-9.28125	-0.00334395
-9.25	-0.00352823
-9.21875	-0.00361927
-9.1875	-0.00383141
-9.15625	-0.00371165
-9.125	-0.00349846
-9.09375	-0.00353825
-9.0625	-0.00353236
-9.03125	-0.00402039
-9	-0.0035345
-8.96875	-0.00355973
-8.9375	-0.00333246
-8.90625	-0.00341612
-8.875	-0.00329655
-8.84375	-0.00324163
-8.8125	-0.00348639
-8.78125	-0.00303749
-8.75	-0.00299007
-8.71875	-0.00270745
-8.6875	-0.00288933
-8.65625	-0.00276248
-8.625	-0.00271585
-8.59375	-0.0025366
-8.5625	-0.00301916
-8.53125	-0.00292594
-8.5	-0.00272535
-8.46875	-0.00250261
-8.4375	-0.00230578
-8.40625	-0.00228825
-8.375	-0.00197243
-8.34375	-0.00179781
-8.3125	-0.00169675
-8.28125	-0.00154257
-8.25	-0.00186441
-8.21875	-0.00187674
-8.1875	-0.00222883
-8.15625	-0.00173781
-8.125	-0.00171508
-8.09375	-0.00151268
-8.0625	-0.00153397
-8.03125	-0.0013503
-8	-0.00126951
-7.96875	-0.00126594
-7.9375	-0.00162917
-7.90625	-0.00130876
-7.875	-0.00154244
-7.84375	-0.00133132
-7.8125	-0.0012415
-7.78125	-0.0015812
-7.75	-0.00184221
-7.71875	-0.00233224
-7.6875	-0.00198568
-7.65625	-0.00198763
-7.625	-0.00212063
-7.59375	-0.00227374
-7.5625	-0.00268242
-7.53125	-0.00248027
-7.5	-0.00239732
-7.46875	-0.00180589
-7.4375	-0.00170624
-7.40625	-0.00171236
-7.375	-0.00153457
-7.34375	-0.00141977
-7.3125	-0.00101155
-7.28125	-0.00101049
-7.25	-0.00118225
-7.21875	-0.00124929
-7.1875	-0.00101938
-7.15625	-0.00070194
-7.125	-0.000714546
-7.09375	-0.00076022
-7.0625	-0.00114247
-7.03125	-0.00170875
-7	-0.00140134
-6.96875	-0.00150657
-6.9375	-0.000953331
-6.90625	-0.000538009
-6.875	-0.000446123
-6.84375	-0.000911743
-6.8125	-0.00089938
-6.78125	-0.00111088
-6.75	-0.000887151
-6.71875	-0.000823962
-6.6875	-0.00116698
-6.65625	-0.000864232
-6.625	-0.000937365
-6.59375	-0.00115165
-6.5625	-0.000904697
