0.0028823900,0.0013285700,0.0008348740,0.0006639070,0.0006056230,0.0004088500,0.0004799280,0.0007102390,0.0006688350,0.0006606520,0.0006057140,0.0005020180,0.0004760450,0.0002722720,0.0002455610,0.0002444710,0.0002414800,0.0002174940,0.0001803800,0.0001559420
0.0047427500,0.0025610700,0.0015679200,0.0010475900,0.0006839340,0.0010752100,0.0010549800,0.0008649700,0.0007674570,0.0007402610,0.0006879790,0.0005723820,0.0005449940,0.0003419760,0.0003129180,0.0003416110,0.0002993950,0.0002196800,0.0002217710,0.0002098320
0.0059557300,0.0034649200,0.0033637100,0.0020129000,0.0016851400,0.0016564100,0.0012045700,0.0010635500,0.0009781490,0.0009392080,0.0009111870,0.0007118600,0.0006772990,0.0005208070,0.0004845570,0.0004308280,0.0004189670,0.0004466940,0.0003938910,0.0004215710
0.0072925100,0.0053317500,0.0054362100,0.0036807900,0.0036857900,0.0033212200,0.0032219200,0.0032370800,0.0029605400,0.0027878600,0.0027173700,0.0025058900,0.0025118000,0.0026302100,0.0025495900,0.0025931700,0.0025020400,0.0024311900,0.0023694100,0.0024432000
0.0074982300,0.0053756000,0.0043100100,0.0045273000,0.0044211600,0.0042984600,0.0040220300,0.0041806800,0.0035801000,0.0032392900,0.0030312400,0.0028206600,0.0027538700,0.0026380000,0.0026150900,0.0026267600,0.0026297000,0.0025537400,0.0026777800,0.0027512800
0.0095752300,0.0057148400,0.0050765600,0.0042418700,0.0038908300,0.0035817000,0.0035637400,0.0034526300,0.0029784700,0.0026838300,0.0024591300,0.0022610200,0.0022449500,0.0022202100,0.0021424000,0.0022254800,0.0023169500,0.0022656400,0.0023340900,0.0024182700
0.0102778000,0.0061774000,0.0065970400,0.0049529100,0.0051575700,0.0041538700,0.0038964500,0.0036198300,0.0035103100,0.0031701600,0.0031080500,0.0028450900,0.0028200900,0.0028472600,0.0027490100,0.0027863800,0.0028056900,0.0027153500,0.0027584100,0.0028659600
0.0120744000,0.0069398400,0.0069295200,0.0060254400,0.0060477000,0.0056493600,0.0053627600,0.0052597900,0.0047394700,0.0042883200,0.0042752600,0.0039529300,0.0038394200,0.0038537200,0.0036338400,0.0037444100,0.0037225300,0.0035647200,0.0036863300,0.0038108500
0.0126211000,0.0066394700,0.0064268400,0.0063753400,0.0064986400,0.0061391100,0.0058140600,0.0057527700,0.0052389500,0.0049080100,0.0046850300,0.0044745000,0.0043107500,0.0041818000,0.0040672500,0.0041905600,0.0041348900,0.0039757700,0.0041301700,0.0042679600
0.0127606000,0.0081377400,0.0067191300,0.0066635000,0.0062572300,0.0060795900,0.0058661500,0.0059280500,0.0051980800,0.0048148300,0.0046426800,0.0041925700,0.0040154000,0.0039738700,0.0038279700,0.0038666600,0.0038831400,0.0036843300,0.0038141300,0.0039158000
0.0132253000,0.0079267000,0.0078281200,0.0067452400,0.0069093900,0.0057503700,0.0054902900,0.0057139900,0.0048034700,0.0045141600,0.0042333400,0.0038622900,0.0036699500,0.0036913100,0.0036548600,0.0037302100,0.0037553900,0.0036247900,0.0035855300,0.0036497000
0.0123288000,0.0090799100,0.0075934800,0.0066921100,0.0066058400,0.0069432100,0.0065860300,0.0065511500,0.0055458300,0.0051741400,0.0050438500,0.0045801000,0.0044035900,0.0043612600,0.0042459100,0.0042516400,0.0042803600,0.0041443500,0.0041821900,0.0042635000
0.0135773000,0.0103001000,0.0079780400,0.0071969000,0.0067158300,0.0064728100,0.0062707900,0.0063141500,0.0058431800,0.0056442900,0.0055164000,0.0050586400,0.0048845900,0.0047648200,0.0045868800,0.0047073400,0.0047131000,0.0045535700,0.0045542900,0.0047447500
0.0157384000,0.0098659500,0.0087031600,0.0069613900,0.0071230300,0.0068240700,0.0066098000,0.0063890900,0.0059266500,0.0054611400,0.0051568000,0.0048282000,0.0045996100,0.0046717800,0.0045459500,0.0045944700,0.0045940100,0.0044803700,0.0045951800,0.0046948600
0.0136454000,0.0098030200,0.0086632400,0.0074667300,0.0072509000,0.0070118300,0.0066216900,0.0067638000,0.0060922500,0.0055903900,0.0054320300,0.0049648500,0.0047343700,0.0047782700,0.0046025700,0.0045371900,0.0045127400,0.0043729500,0.0044518000,0.0045525700
0.0159903000,0.0111171000,0.0091022500,0.0078643300,0.0074341600,0.0071518100,0.0068462100,0.0068939500,0.0062493900,0.0058308500,0.0056569400,0.0051875400,0.0049761200,0.0050327600,0.0048208900,0.0048718000,0.0048730100,0.0047352300,0.0048291800,0.0048799900
0.0158515000,0.0115474000,0.0091786000,0.0075413400,0.0072719100,0.0071868000,0.0068109600,0.0068710100,0.0063446600,0.0058676900,0.0056894400,0.0052672100,0.0051096500,0.0050376600,0.0047925300,0.0048820200,0.0047822800,0.0047091700,0.0046886400,0.0047965700
0.0161291000,0.0115972000,0.0099211900,0.0081721100,0.0080626800,0.0076031700,0.0070805300,0.0069510000,0.0063202800,0.0059485900,0.0057105100,0.0052434300,0.0050500600,0.0049039700,0.0047164900,0.0047629300,0.0047039400,0.0046009200,0.0047157800,0.0048275900
0.0162082000,0.0122017000,0.0105292000,0.0085179300,0.0082480400,0.0078846000,0.0076926600,0.0078408100,0.0071371500,0.0067780500,0.0066253900,0.0062534500,0.0059883600,0.0056409700,0.0054921900,0.0054760500,0.0054743400,0.0053939600,0.0054186300,0.0054782900
0.0174147000,0.0118752000,0.0103222000,0.0081819000,0.0079673600,0.0076034500,0.0072273600,0.0073628400,0.0066347300,0.0062679300,0.0060530700,0.0056038900,0.0053791400,0.0053252400,0.0050144400,0.0050583600,0.0050811900,0.0048634500,0.0049171900,0.0050198800
