0.400000000000000022,0.000068639036203486
0.550000000000000044,0.000127091262020329
0.250000000000000000,0.000027455919816078
0.299999999999999989,0.000038911167119870
0.650000000000000022,0.000178709360526591
0.299999999999999989,0.000037986641206140
0.349999999999999978,0.000052549152727239
0.550000000000000044,0.000127914713500041
0.550000000000000044,0.000131610847691780
0.500000000000000000,0.000104961618099009
0.349999999999999978,0.000052001512929990
0.450000000000000011,0.000088683988811925
0.450000000000000011,0.000083776807106221
0.400000000000000022,0.000065702967980516
0.400000000000000022,0.000067743060445129
0.550000000000000044,0.000126277893853584
0.450000000000000011,0.000080652152337118
0.400000000000000022,0.000064780819190781
0.550000000000000044,0.000134502156209227
0.650000000000000022,0.000177732716669583
0.400000000000000022,0.000068700333734799
0.450000000000000011,0.000085386704306399
0.500000000000000000,0.000103664673077882
0.450000000000000011,0.000083733730307261
0.500000000000000000,0.000105789849698154
0.599999999999999978,0.000146494213713210
0.500000000000000000,0.000101617587090603
0.349999999999999978,0.000052331878903563
0.400000000000000022,0.000066230310844411
0.349999999999999978,0.000056193559916850
0.349999999999999978,0.000052139446653808
0.500000000000000000,0.000101343154508975
0.349999999999999978,0.000052930558888674
0.400000000000000022,0.000063822132824709
0.699999999999999956,0.000196433510243665
0.500000000000000000,0.000105981695211516
0.599999999999999978,0.000149759050384956
0.400000000000000022,0.000067011796645604
0.450000000000000011,0.000084682242616405
0.400000000000000022,0.000064448422957066
0.650000000000000022,0.000171603154040058
0.500000000000000000,0.000103160843042977
0.400000000000000022,0.000069128325610707
0.450000000000000011,0.000082362165361006
0.450000000000000011,0.000083576956319950
0.400000000000000022,0.000066100687607253
0.299999999999999989,0.000039088371824661
0.349999999999999978,0.000049587771350406
0.650000000000000022,0.000173151851196062
0.500000000000000000,0.000103700004832536
0.500000000000000000,0.000103732155791765
0.450000000000000011,0.000082961831295026
0.349999999999999978,0.000051967436072593
0.400000000000000022,0.000063638157937918
0.400000000000000022,0.000069452978219754
0.450000000000000011,0.000084369932069893
0.450000000000000011,0.000086866632841746
0.400000000000000022,0.000062825490575326
0.450000000000000011,0.000082623914268001
0.349999999999999978,0.000053713802820690
0.450000000000000011,0.000087643373388447
0.550000000000000044,0.000123739529830882
0.500000000000000000,0.000105274428626445
0.349999999999999978,0.000051872831427453
