6.0225639720
6.8163885128
8.1607387394
9.1884317724
10.2484340965
11.0291772544
13.1665305361
14.0704445871
15.2462845651
16.1218371103
18.1976071203
19.5714361866
20.5283751583
22.8245794014
24.3905723123
25.2226111875
28.2063901949
28.1890449077
30.3715901056
31.5024132745
