72.3850674662,140.5861561556,302.7368270165,316.8699314202,351.8800602407,423.9317608044,507.3948009422,573.9636786386,738.8392234050,779.9937232331,812.1154332075,799.6132663763,848.5077805788,796.8224800947,1019.2775091291,1308.2005297049,1212.0971302866,1658.0703850842,1091.3565239078,1560.9405955466
42.4483229674,118.9948739065,151.4976021793,175.2177117442,261.4010845775,229.8035484829,346.6254484014,427.8793795702,438.7428308216,461.3555504594,541.5296669738,591.3021081109,518.3656885086,616.1709214573,677.8103466885,816.0184901192,639.4479809924,980.8987694937,877.8875963167,1150.4253095137
35.0856102461,77.1354172530,108.1130706592,158.1318832568,200.6628333455,208.5412340222,242.2897387383,333.4144670895,326.0297949507,388.3416673844,450.3588228991,478.9536645082,409.8238392038,440.6543041472,542.0573750917,544.8041074430,548.3095671365,759.0784999449,749.6821477090,707.0927762320
27.9518906681,61.1232535125,93.9204959994,122.2450576195,154.7780548945,158.7949060365,217.4578510131,245.1266435726,278.4400870149,314.5961133453,362.5286347110,315.5649756571,336.1330279052,374.0561070677,413.6702133816,535.0075119627,406.6035643885,572.8211123777,546.8532132344,628.3019259550
23.4979663233,52.3288791299,76.7932635429,102.6339299842,120.9169074545,145.1092814581,161.1999366103,207.7195591455,249.7217717687,294.7838758131,283.1051325930,317.8478623128,292.4260112428,301.3290400886,403.6769143358,416.8157195297,349.9921160770,510.0776248520,471.3588924310,471.3027633557
20.0744187450,43.6388432816,67.7845610372,91.5913804907,105.0932783290,127.9267728609,163.7112505704,191.1998965721,188.5001487154,246.8661020644,242.6878610364,275.0113966900,262.9478934031,272.8965848550,339.1734844048,372.8200197647,304.3695909752,408.3430105286,421.6589627948,436.0474439586
20.1556999984,40.6142718473,62.0713207721,77.4825883689,110.4477690428,112.3818433066,133.6618757401,172.2344394040,203.0782095368,221.1445668444,209.6442552851,222.8174178775,235.5986922812,260.7440111124,288.3494670605,343.6499696165,306.5198560518,353.2412939708,362.0563078427,404.3956428011
16.8214831609,36.8323770165,51.1016509934,66.2169752732,92.0418087232,94.5417884674,127.4498032454,144.6465853771,163.5682320968,197.0137211249,183.3830279971,185.8956930959,210.1013428983,211.4097590177,258.2433289305,285.1676003871,250.3562171337,298.0384898534,302.8024320203,346.4406813382
16.2044361565,33.5403544714,49.7953331415,61.9173072275,86.0667691747,93.3355095344,111.4896597466,130.7159185591,150.9792028902,180.0114616292,172.5844532889,183.5264645643,202.5996180398,209.6550526802,224.3378679002,256.8393414251,250.5960387191,295.8105822948,294.3014605035,323.3960519990
15.2854159492,31.4963798034,45.0893637808,57.4785048646,80.9053001426,82.8784968821,97.0696134523,124.0001853728,138.2601812613,164.8516872266,161.1403294183,171.7318548372,180.2375906094,185.0906644866,214.4688706623,217.2448690077,213.0643112699,264.9839385563,280.3528768040,283.1776976660
14.3188355196,28.8884541829,42.7266494441,51.9009631515,74.1772664532,74.1357085916,104.1041460781,112.0504632790,131.1479147259,153.4934069348,148.1480057400,160.9190745109,173.6313297303,171.6661132014,210.3237051956,222.5226538634,208.9094900713,257.8793417311,263.3133188460,270.2175841517
13.3454410220,26.3049324368,38.4562300628,54.0205779910,64.7502294916,70.9496519182,87.9496442106,106.4648767941,123.6377990527,140.7397914869,138.8933295563,154.2521566645,155.8934649921,168.0110237164,190.2919025815,204.2684529200,193.0139025693,231.9256248128,243.4200298495,232.8707772333
