0.0019384300
0.0020384900
0.0019335800
0.0021547200
0.0038488900
0.0032596300
0.0034578700
0.0038144700
0.0039089000
0.0048107800
0.0053949200
0.0058297800
0.0061949200
0.0067911400
0.0071554000
0.0083807500
0.0087921700
0.0080354600
0.0076585000
0.0081616900
